Age,Gender,Income,Expenses,Company,Experience,Eligibility
47,f,102444,69661.92,Rank 2,27,no
41,f,96737,74487.49,Rank 3,21,yes
25,f,27778,15000.12,Rank 3,5,no
30,m,90902,59995.32,Rank 3,10,yes
39,m,28482,18798.12,Rank 2,19,yes
22,f,28915,21397.1,Rank 2,2,no
28,f,50544,33359.04,Rank 2,8,yes
42,f,30668,29747.96,Rank 1,22,no
36,m,76639,52880.91,Rank 2,16,yes
45,m,54442,31576.36,Rank 2,25,yes
33,m,47367,34577.91,Rank 3,13,yes
51,f,124131,120407.07,Rank 1,31,no
39,f,83823,51132.03,Rank 2,19,yes
34,m,85181,62182.13,Rank 2,14,yes
31,m,25267,24256.32,Rank 3,11,no
31,m,42656,39670.08,Rank 3,11,no
23,m,44991,40491.9,Rank 1,3,no
52,m,100488,55268.4,Rank 3,32,no
32,f,78692,74757.4,Rank 2,12,no
24,m,34781,30955.09,Rank 3,4,no
31,m,90110,54066,Rank 3,11,yes
27,m,37007,19613.71,Rank 2,7,yes
43,m,69787,55829.6,Rank 2,23,yes
45,f,100823,55452.65,Rank 3,25,yes
41,f,77159,74844.23,Rank 2,21,no
60,f,120426,108383.4,Rank 3,40,no
64,f,88927,46242.04,Rank 2,44,no
54,f,78878,62313.62,Rank 2,34,no
21,m,18303,9334.53,Rank 3,1,no
49,m,132188,96497.24,Rank 2,29,no
36,m,25581,14325.36,Rank 3,16,yes
29,m,53769,31723.71,Rank 3,9,yes
20,f,21230,11888.8,Rank 2,0,no
28,f,48484,32484.28,Rank 2,8,yes
20,f,24707,24212.86,Rank 3,0,no
23,f,29908,24823.64,Rank 3,3,no
62,m,70076,50454.72,Rank 2,42,no
45,m,51340,48773,Rank 3,25,no
25,m,76563,76563,Rank 3,5,no
56,f,82894,76262.48,Rank 2,36,no
38,m,84492,74352.96,Rank 1,18,yes
26,f,37667,33900.3,Rank 2,6,no
59,m,141022,105766.5,Rank 1,39,yes
42,m,82015,59050.8,Rank 2,22,yes
29,m,85706,77992.46,Rank 1,9,yes
42,f,47863,42598.07,Rank 2,22,yes
54,m,82926,55560.42,Rank 2,34,no
38,f,38908,33071.8,Rank 3,18,yes
47,m,91628,67804.72,Rank 1,27,yes
42,f,85306,75922.34,Rank 3,22,yes
38,m,30657,27284.73,Rank 3,18,no
37,f,44536,25385.52,Rank 3,17,yes
63,f,53944,33984.72,Rank 3,43,no
45,m,146943,102860.1,Rank 3,25,yes
36,m,58927,48320.14,Rank 2,16,yes
27,m,98460,51199.2,Rank 2,7,yes
36,m,77909,66222.65,Rank 3,16,yes
38,f,96523,51157.19,Rank 3,18,yes
35,f,38069,20937.95,Rank 2,15,yes
56,m,105336,82162.08,Rank 2,36,no
41,f,43453,35631.46,Rank 3,21,yes
45,m,115953,74209.92,Rank 3,25,yes
55,m,59960,48567.6,Rank 1,35,yes
35,m,87077,54858.51,Rank 1,15,yes
63,f,149171,80552.34,Rank 2,43,no
32,f,61257,49005.6,Rank 1,12,yes
42,f,99081,76292.37,Rank 3,22,yes
24,f,41066,41066,Rank 3,4,no
64,f,55581,33904.41,Rank 2,44,no
50,f,134379,106159.41,Rank 2,30,no
48,f,90688,65295.36,Rank 2,28,no
34,f,48007,35045.11,Rank 2,14,yes
29,f,91189,83893.88,Rank 2,9,yes
20,f,38859,20983.86,Rank 3,0,no
36,f,55471,47705.06,Rank 2,16,yes
27,f,26226,15211.08,Rank 2,7,yes
24,f,38728,38728,Rank 2,4,no
58,f,35897,26922.75,Rank 1,38,yes
26,f,64837,57056.56,Rank 3,6,yes
53,f,134203,68443.53,Rank 3,33,no
51,f,63529,53999.65,Rank 1,31,yes
59,m,46932,45054.72,Rank 3,39,no
21,f,37010,24056.5,Rank 3,1,no
38,m,85728,78012.48,Rank 3,18,yes
47,f,146750,95387.5,Rank 2,27,no
28,f,67255,51113.8,Rank 2,8,yes
22,m,31462,16045.62,Rank 1,2,yes
45,f,100169,89150.41,Rank 3,25,yes
58,m,123391,92543.25,Rank 1,38,yes
33,f,26473,23825.7,Rank 2,13,no
43,f,68676,63868.68,Rank 2,23,no
26,m,88333,86566.34,Rank 1,6,no
34,m,96713,85107.44,Rank 3,14,yes
28,m,64900,46728,Rank 2,8,yes
64,m,53835,51681.6,Rank 2,44,no
58,m,87748,54403.76,Rank 2,38,no
43,m,83528,54293.2,Rank 2,23,yes
34,f,40236,26958.12,Rank 2,14,yes
39,f,52737,29532.72,Rank 1,19,yes
31,f,26689,16814.07,Rank 3,11,yes
23,m,32367,19096.53,Rank 3,3,no
31,f,95479,60151.77,Rank 3,11,yes
42,f,83634,81124.98,Rank 3,22,no
39,m,85151,57902.68,Rank 3,19,yes
42,m,85214,82657.58,Rank 3,22,no
34,f,38977,33909.99,Rank 3,14,yes
33,m,36156,32901.96,Rank 3,13,no
32,f,49505,42574.3,Rank 2,12,yes
40,f,37123,30812.09,Rank 1,20,yes
21,f,30677,22087.44,Rank 1,1,no
25,f,86921,43460.5,Rank 3,5,no
22,f,48952,24476,Rank 1,2,yes
37,m,63039,39714.57,Rank 3,17,yes
50,f,61556,59709.32,Rank 3,30,no
30,f,76802,76033.98,Rank 2,10,no
64,f,62342,34911.52,Rank 2,44,no
29,f,65084,33843.68,Rank 2,9,yes
42,f,81469,65989.89,Rank 3,22,yes
36,m,57390,39025.2,Rank 3,16,yes
28,f,69043,57305.69,Rank 1,8,yes
51,f,60834,45017.16,Rank 2,31,no
47,m,59061,36027.21,Rank 3,27,no
33,m,34464,17576.64,Rank 1,13,yes
36,f,86655,71057.1,Rank 2,16,yes
58,m,85364,49511.12,Rank 2,38,no
51,f,144094,105188.62,Rank 3,31,no
32,m,27208,17141.04,Rank 1,12,yes
33,f,81275,43888.5,Rank 1,13,yes
21,f,25674,13863.96,Rank 1,1,no
52,m,97714,68399.8,Rank 2,32,no
38,m,45222,45222,Rank 1,18,no
24,f,24961,21716.07,Rank 3,4,no
53,f,64669,35567.95,Rank 2,33,no
22,f,21044,19781.36,Rank 2,2,no
39,f,57334,44720.52,Rank 3,19,yes
49,f,49521,45559.32,Rank 2,29,no
35,f,79772,50256.36,Rank 3,15,yes
35,f,47015,42313.5,Rank 2,15,no
32,f,34513,26920.14,Rank 3,12,yes
37,m,87425,67317.25,Rank 1,17,yes
57,f,107607,101150.58,Rank 3,37,no
63,f,57288,45257.52,Rank 2,43,no
57,m,82120,68980.8,Rank 3,37,no
33,m,97993,97993,Rank 2,13,no
33,f,61312,34334.72,Rank 3,13,yes
35,m,61701,42573.69,Rank 3,15,yes
24,f,43130,27603.2,Rank 2,4,no
45,f,41714,35874.04,Rank 1,25,yes
44,m,85162,76645.8,Rank 3,24,yes
43,m,64664,52377.84,Rank 1,23,yes
33,m,40049,40049,Rank 1,13,no
42,f,65566,45240.54,Rank 3,22,yes
46,f,76531,46683.91,Rank 3,26,no
40,m,83700,51057,Rank 1,20,yes
56,f,89317,65201.41,Rank 3,36,no
45,f,125125,118868.75,Rank 3,25,yes
31,f,68222,60035.36,Rank 2,11,yes
22,f,37263,30928.29,Rank 2,2,no
29,m,70073,39941.61,Rank 1,9,yes
34,f,40195,27332.6,Rank 3,14,yes
21,f,18012,14949.96,Rank 3,1,no
45,m,40620,33714.6,Rank 3,25,yes
32,m,95126,74198.28,Rank 2,12,yes
24,m,29649,22236.75,Rank 1,4,no
34,m,67263,61881.96,Rank 1,14,yes
40,m,55049,50094.59,Rank 3,20,no
42,m,78258,66519.3,Rank 3,22,yes
25,m,77602,66737.72,Rank 2,5,no
24,f,45834,30250.44,Rank 1,4,yes
27,f,63954,46046.88,Rank 2,7,yes
29,m,43283,31596.59,Rank 2,9,yes
64,f,127407,110844.09,Rank 3,44,no
34,m,38027,20534.58,Rank 3,14,yes
22,f,39857,34277.02,Rank 3,2,no
60,f,109623,100853.16,Rank 2,40,no
55,m,42630,36661.8,Rank 1,35,yes
48,m,95339,62923.74,Rank 3,28,no
20,m,38858,38858,Rank 3,0,no
34,f,88225,67051,Rank 3,14,yes
27,f,81437,51305.31,Rank 1,7,yes
23,f,44816,34508.32,Rank 3,3,no
37,f,27427,20295.98,Rank 3,17,yes
42,m,50746,32984.9,Rank 3,22,yes
41,f,62480,43736,Rank 3,21,yes
37,m,90852,86309.4,Rank 1,17,no
23,f,26968,20495.68,Rank 2,3,no
24,m,49167,31466.88,Rank 3,4,no
61,m,125250,83917.5,Rank 2,41,no
21,m,31406,27951.34,Rank 2,1,no
21,m,45871,29357.44,Rank 1,1,no
28,m,82014,71352.18,Rank 3,8,yes
25,f,82901,72123.87,Rank 1,5,yes
24,f,48313,31886.58,Rank 2,4,no
28,m,92428,63775.32,Rank 2,8,yes
35,m,34283,20912.63,Rank 2,15,yes
21,f,42444,41170.68,Rank 1,1,no
38,f,25565,13549.45,Rank 1,18,yes
43,m,59998,53998.2,Rank 2,23,yes
46,m,147229,103060.3,Rank 3,26,no
21,m,43394,24734.58,Rank 3,1,no
55,f,133059,107777.79,Rank 3,35,no
32,m,74745,73250.1,Rank 2,12,no
49,m,127250,95437.5,Rank 3,29,no
59,f,81861,43386.33,Rank 1,39,yes
34,f,64936,60390.48,Rank 3,14,no
55,f,37171,28621.67,Rank 3,35,no
20,m,34550,21421,Rank 2,0,no
45,f,142892,101453.32,Rank 3,25,yes
64,f,72965,53994.1,Rank 3,44,no
64,m,129966,124767.36,Rank 2,44,no
24,f,23594,11797,Rank 1,4,yes
49,f,73708,68548.44,Rank 3,29,no
45,m,72268,50587.6,Rank 3,25,yes
27,m,60897,53589.36,Rank 1,7,yes
29,m,56899,42674.25,Rank 2,9,yes
41,m,69620,54303.6,Rank 1,21,yes
24,f,21599,15335.29,Rank 1,4,no
55,m,39871,31099.38,Rank 1,35,yes
35,f,49405,24702.5,Rank 3,15,yes
43,m,97702,93793.92,Rank 3,23,no
42,f,52031,35901.39,Rank 2,22,yes
33,m,93444,53263.08,Rank 2,13,yes
43,f,47930,36426.8,Rank 3,23,yes
26,m,45199,43391.04,Rank 1,6,no
50,f,76334,74807.32,Rank 2,30,no
26,f,95216,65699.04,Rank 2,6,yes
31,f,85764,83191.08,Rank 3,11,no
49,f,114128,75324.48,Rank 3,29,no
28,f,25532,14297.92,Rank 2,8,yes
32,m,84808,84808,Rank 3,12,no
22,f,15144,11660.88,Rank 2,2,no
62,f,149637,131680.56,Rank 3,42,no
55,m,110504,69617.52,Rank 1,35,yes
23,f,37500,32625,Rank 3,3,no
23,m,38194,32464.9,Rank 3,3,no
31,m,91274,57502.62,Rank 1,11,yes
39,m,55933,29085.16,Rank 3,19,yes
59,f,93183,92251.17,Rank 3,39,no
44,m,94203,76304.43,Rank 3,24,yes
45,m,83917,41958.5,Rank 3,25,yes
42,m,75089,71334.55,Rank 2,22,no
55,m,51398,26212.98,Rank 2,35,no
57,m,48253,31846.98,Rank 3,37,no
32,m,31333,18486.47,Rank 3,12,yes
44,m,95959,72928.84,Rank 1,24,yes
22,f,20730,15132.9,Rank 3,2,no
45,f,115379,61150.87,Rank 3,25,yes
33,m,72584,71858.16,Rank 3,13,no
36,m,66904,63558.8,Rank 3,16,no
34,m,33138,20876.94,Rank 3,14,yes
20,f,27009,14854.95,Rank 3,0,no
53,m,52975,43969.25,Rank 2,33,no
27,m,71924,56100.72,Rank 2,7,yes
23,f,26943,21554.4,Rank 2,3,no
43,f,54957,48362.16,Rank 3,23,yes
29,m,99564,60734.04,Rank 2,9,yes
26,m,51562,50015.14,Rank 3,6,no
60,m,37076,27065.48,Rank 2,40,no
22,f,40875,25342.5,Rank 2,2,no
24,f,40186,29335.78,Rank 3,4,no
25,m,51150,34782,Rank 1,5,yes
45,m,102824,90485.12,Rank 2,25,yes
21,f,25293,14922.87,Rank 2,1,no
58,f,69491,51423.34,Rank 3,38,no
30,f,34463,30672.07,Rank 1,10,no
60,f,115732,115732,Rank 2,40,no
20,f,35105,31945.55,Rank 2,0,no
36,f,44932,32800.36,Rank 3,16,yes
63,f,106116,76403.52,Rank 1,43,yes
59,f,38197,27501.84,Rank 3,39,no
29,f,79908,52739.28,Rank 3,9,yes
39,m,80544,46715.52,Rank 2,19,yes
25,f,45710,30168.6,Rank 3,5,no
61,f,56127,44901.6,Rank 2,41,no
57,f,46726,38782.58,Rank 2,37,no
46,f,104692,60721.36,Rank 1,26,yes
63,f,141279,121499.94,Rank 2,43,no
29,f,38237,29824.86,Rank 2,9,yes
25,f,74784,43374.72,Rank 3,5,no
63,m,38660,34020.8,Rank 3,43,no
43,f,47778,30100.14,Rank 2,23,yes
40,f,67137,53709.6,Rank 3,20,yes
38,m,36859,31698.74,Rank 3,18,yes
24,f,20267,16821.61,Rank 3,4,no
24,m,44192,25631.36,Rank 1,4,yes
60,f,78918,49718.34,Rank 2,40,no
42,f,54666,51932.7,Rank 1,22,no
28,m,95529,54451.53,Rank 1,8,yes
42,m,33146,25522.42,Rank 3,22,yes
61,m,44946,26967.6,Rank 2,41,no
61,f,49116,48133.68,Rank 3,41,no
21,f,37921,31095.22,Rank 3,1,no
26,f,80255,62598.9,Rank 2,6,yes
51,m,49219,42328.34,Rank 3,31,no
61,m,145066,124756.76,Rank 1,41,yes
64,m,105407,59027.92,Rank 2,44,no
41,f,41528,24916.8,Rank 2,21,yes
36,f,54588,46945.68,Rank 2,16,yes
54,m,117902,95500.62,Rank 2,34,no
30,f,75830,63697.2,Rank 2,10,yes
46,f,57183,51464.7,Rank 2,26,no
33,f,41110,36999,Rank 3,13,no
56,m,67127,62428.11,Rank 3,36,no
24,m,36125,19507.5,Rank 2,4,no
46,f,143286,94568.76,Rank 1,26,yes
38,f,55059,42395.43,Rank 3,18,yes
47,m,121577,87535.44,Rank 1,27,yes
58,m,132905,103665.9,Rank 2,38,no
25,m,69162,65703.9,Rank 3,5,no
57,m,36769,33092.1,Rank 3,37,no
33,f,91351,76734.84,Rank 1,13,yes
60,f,129028,83868.2,Rank 1,40,yes
24,m,46197,34185.78,Rank 2,4,no
59,m,52961,36543.09,Rank 1,39,yes
38,m,59856,47286.24,Rank 1,18,yes
37,m,71341,49938.7,Rank 2,17,yes
44,m,57305,51574.5,Rank 2,24,yes
41,m,78915,39457.5,Rank 2,21,yes
47,m,66085,46259.5,Rank 3,27,no
30,m,80934,72840.6,Rank 2,10,yes
45,f,61023,45767.25,Rank 3,25,yes
46,m,123941,115265.13,Rank 1,26,yes
24,m,32960,32300.8,Rank 2,4,no
23,m,15751,11340.72,Rank 1,3,no
49,f,139056,95948.64,Rank 1,29,yes
30,m,54094,44898.02,Rank 3,10,yes
33,m,67666,58869.42,Rank 2,13,yes
22,m,18142,11248.04,Rank 3,2,no
30,f,26726,21915.32,Rank 2,10,no
32,f,68885,68196.15,Rank 1,12,no
46,m,54323,44001.63,Rank 2,26,no
64,m,125991,74334.69,Rank 2,44,no
40,m,40629,31690.62,Rank 3,20,yes
40,f,30090,22266.6,Rank 3,20,yes
28,m,48750,43387.5,Rank 3,8,yes
23,f,21719,18026.77,Rank 2,3,no
40,f,50875,35612.5,Rank 1,20,yes
47,f,70932,61710.84,Rank 2,27,no
32,f,92785,90001.45,Rank 1,12,no
44,m,61947,43362.9,Rank 2,24,yes
20,f,49695,24847.5,Rank 1,0,no
49,f,89012,49846.72,Rank 3,29,no
55,m,138781,108249.18,Rank 2,35,no
45,f,94333,80183.05,Rank 3,25,yes
23,m,30917,18859.37,Rank 3,3,no
65,m,82593,82593,Rank 2,45,no
65,f,83729,71169.65,Rank 3,45,no
38,f,80171,73757.32,Rank 3,18,yes
39,f,81380,47200.4,Rank 1,19,yes
22,f,47851,35409.74,Rank 3,2,no
38,f,73187,62208.95,Rank 2,18,yes
29,f,25913,16066.06,Rank 1,9,yes
29,m,86137,70632.34,Rank 3,9,yes
28,m,26969,26699.31,Rank 1,8,no
55,f,46718,38775.94,Rank 2,35,no
32,f,71807,50264.9,Rank 1,12,yes
65,m,90749,80766.61,Rank 3,45,no
25,f,32923,24363.02,Rank 2,5,no
22,f,21867,19242.96,Rank 3,2,no
21,f,24745,14352.1,Rank 3,1,no
43,f,36488,31379.68,Rank 2,23,yes
38,m,48432,38745.6,Rank 2,18,yes
49,f,92174,76504.42,Rank 2,29,no
26,m,68450,49968.5,Rank 2,6,yes
61,f,148430,111322.5,Rank 2,41,no
26,m,98351,67862.19,Rank 3,6,yes
41,f,78020,67097.2,Rank 3,21,yes
48,f,64434,50902.86,Rank 2,28,no
22,f,30728,24889.68,Rank 1,2,no
57,f,77167,39355.17,Rank 1,37,yes
25,f,83707,71150.95,Rank 2,5,no
44,m,39652,34100.72,Rank 2,24,yes
26,f,82936,60543.28,Rank 1,6,yes
65,m,125983,79369.29,Rank 1,45,yes
26,f,80563,49949.06,Rank 3,6,yes
45,m,70020,68619.6,Rank 2,25,no
63,m,102103,75556.22,Rank 1,43,yes
28,m,70600,60010,Rank 1,8,yes
38,f,94606,58655.72,Rank 2,18,yes
23,f,35994,34914.18,Rank 1,3,no
31,f,37542,25903.98,Rank 2,11,yes
20,m,17030,12261.6,Rank 2,0,no
43,m,25678,19515.28,Rank 2,23,yes
20,m,35726,33939.7,Rank 3,0,no
20,m,15489,13320.54,Rank 2,0,no
62,m,112384,61811.2,Rank 1,42,yes
58,m,55442,53224.32,Rank 3,38,no
62,f,124401,99520.8,Rank 2,42,no
34,m,56876,34694.36,Rank 1,14,yes
39,f,86218,55179.52,Rank 3,19,yes
28,f,42638,34110.4,Rank 3,8,yes
32,m,28686,20080.2,Rank 3,12,yes
33,m,77911,54537.7,Rank 2,13,yes
32,f,78075,53091,Rank 3,12,yes
42,m,54142,50893.48,Rank 3,22,no
57,f,120355,62584.6,Rank 1,37,yes
36,m,83217,44937.18,Rank 1,16,yes
64,f,132546,72900.3,Rank 1,44,yes
51,f,114525,106508.25,Rank 2,31,no
39,f,40907,38043.51,Rank 3,19,no
29,m,48041,36511.16,Rank 1,9,yes
42,f,46464,24161.28,Rank 3,22,yes
65,f,125708,111880.12,Rank 1,45,yes
56,f,94967,67426.57,Rank 2,36,no
41,f,65266,59392.06,Rank 2,21,yes
21,f,38545,32763.25,Rank 3,1,no
45,f,90313,87603.61,Rank 2,25,no
55,m,140930,124018.4,Rank 1,35,yes
30,m,27650,15760.5,Rank 3,10,yes
53,f,135561,122004.9,Rank 3,33,no
35,f,71147,41976.73,Rank 3,15,yes
43,f,88719,46133.88,Rank 2,23,yes
35,m,44942,33257.08,Rank 3,15,yes
42,m,93283,64365.27,Rank 3,22,yes
21,m,15092,13280.96,Rank 3,1,no
21,m,25073,12787.23,Rank 3,1,no
27,f,69590,51496.6,Rank 3,7,yes
54,m,66351,37156.56,Rank 1,34,yes
25,f,65177,54096.91,Rank 2,5,no
42,f,81446,70858.02,Rank 3,22,yes
30,m,42645,24734.1,Rank 1,10,yes
41,f,97370,85685.6,Rank 1,21,yes
43,m,29764,20834.8,Rank 3,23,yes
50,f,92425,72091.5,Rank 1,30,yes
22,f,36986,19232.72,Rank 3,2,no
57,f,132510,132510,Rank 2,37,no
44,m,57104,33691.36,Rank 1,24,yes
41,m,47173,33021.1,Rank 2,21,yes
43,m,46418,25529.9,Rank 3,23,yes
39,m,97672,72277.28,Rank 2,19,yes
25,m,73902,53948.46,Rank 3,5,no
47,f,84964,61174.08,Rank 3,27,no
33,m,84187,71558.95,Rank 3,13,yes
32,f,43073,37473.51,Rank 2,12,yes
32,m,74593,48485.45,Rank 1,12,yes
60,f,63909,55600.83,Rank 3,40,no
56,m,68786,58468.1,Rank 2,36,no
32,f,53417,40596.92,Rank 3,12,yes
56,m,117714,102411.18,Rank 3,36,no
28,m,69390,53430.3,Rank 3,8,yes
29,m,65137,54715.08,Rank 2,9,yes
27,f,77507,49604.48,Rank 2,7,yes
40,f,62360,56747.6,Rank 2,20,yes
27,m,54272,30935.04,Rank 3,7,yes
47,m,75304,72291.84,Rank 3,27,no
34,f,60120,48096,Rank 3,14,yes
51,m,75075,47297.25,Rank 1,31,yes
21,m,47262,40645.32,Rank 3,1,no
23,m,43808,39865.28,Rank 2,3,no
36,m,83429,50057.4,Rank 2,16,yes
54,f,84039,78996.66,Rank 1,34,yes
54,m,56196,50014.44,Rank 3,34,no
23,f,24821,20353.22,Rank 3,3,no
46,f,102936,54556.08,Rank 3,26,no
35,m,31524,29947.8,Rank 1,15,no
35,f,86594,83996.18,Rank 2,15,no
44,m,33102,24495.48,Rank 1,24,yes
20,m,17582,15472.16,Rank 3,0,no
52,m,70031,46220.46,Rank 3,32,no
44,m,50123,48619.31,Rank 1,24,no
24,m,29586,25739.82,Rank 3,4,no
34,m,98974,79179.2,Rank 2,14,yes
39,m,53621,40751.96,Rank 3,19,yes
43,m,76122,52524.18,Rank 3,23,yes
46,m,58605,29302.5,Rank 3,26,no
51,f,38331,27598.32,Rank 2,31,no
62,f,55049,49544.1,Rank 1,42,yes
47,f,96851,91039.94,Rank 3,27,no
20,m,28974,25207.38,Rank 2,0,no
38,f,79485,68357.1,Rank 1,18,yes
26,f,38168,23664.16,Rank 3,6,yes
63,m,129414,94472.22,Rank 2,43,no
42,f,36593,34031.49,Rank 3,22,no
63,m,56391,46804.53,Rank 3,43,no
50,f,110474,104950.3,Rank 3,30,no
40,f,88068,57244.2,Rank 2,20,yes
33,f,78934,44992.38,Rank 3,13,yes
23,f,16909,9130.86,Rank 2,3,no
60,f,132250,130927.5,Rank 3,40,no
57,m,38020,20530.8,Rank 3,37,no
22,m,22873,18069.67,Rank 1,2,no
33,f,86653,50258.74,Rank 2,13,yes
60,f,100058,66038.28,Rank 3,40,no
49,f,120611,85633.81,Rank 3,29,no
36,m,89636,73501.52,Rank 1,16,yes
50,f,102500,56375,Rank 3,30,no
33,f,35609,22077.58,Rank 1,13,yes
28,m,27408,20830.08,Rank 3,8,yes
27,m,95706,55509.48,Rank 2,7,yes
41,f,55801,45756.82,Rank 1,21,yes
32,m,66595,43286.75,Rank 2,12,yes
44,m,71847,52448.31,Rank 3,24,yes
31,f,29644,28161.8,Rank 3,11,no
26,f,25077,13541.58,Rank 2,6,yes
23,m,37431,25078.77,Rank 3,3,no
20,f,25133,20860.39,Rank 1,0,no
36,f,77042,59322.34,Rank 2,16,yes
56,f,126889,102780.09,Rank 3,36,no
54,f,118899,84418.29,Rank 1,34,yes
42,m,87842,72030.44,Rank 3,22,yes
23,m,25599,17151.33,Rank 1,3,no
45,m,134680,99663.2,Rank 2,25,yes
40,m,87738,84228.48,Rank 3,20,no
48,f,42817,39391.64,Rank 2,28,no
22,f,49855,25924.6,Rank 3,2,no
40,f,40306,23780.54,Rank 3,20,yes
62,f,109526,56953.52,Rank 3,42,no
64,f,148485,115818.3,Rank 1,44,yes
56,f,144940,79717,Rank 2,36,no
39,f,93245,64339.05,Rank 3,19,yes
20,f,42974,24495.18,Rank 1,0,no
64,m,127783,92003.76,Rank 2,44,no
20,f,29670,17505.3,Rank 1,0,no
44,m,32610,21196.5,Rank 2,24,yes
42,f,76846,56097.58,Rank 3,22,yes
54,f,90929,59103.85,Rank 2,34,no
59,m,98473,55144.88,Rank 2,39,no
58,f,76950,74641.5,Rank 3,38,no
62,m,92935,79924.1,Rank 3,42,no
55,f,102246,65437.44,Rank 3,35,no
28,m,81361,71597.68,Rank 2,8,yes
57,m,77060,47006.6,Rank 1,37,yes
58,f,39116,37160.2,Rank 3,38,no
36,m,87899,66803.24,Rank 2,16,yes
40,m,74325,61689.75,Rank 1,20,yes
23,f,41326,34300.58,Rank 3,3,no
33,m,65624,55124.16,Rank 1,13,yes
49,m,61386,44197.92,Rank 1,29,yes
52,m,39929,29148.17,Rank 1,32,yes
32,m,54071,34605.44,Rank 2,12,yes
25,m,34234,32179.96,Rank 2,5,no
26,f,39443,35498.7,Rank 2,6,no
47,m,105735,102562.95,Rank 3,27,no
54,f,137665,118391.9,Rank 3,34,no
38,m,71858,38084.74,Rank 1,18,yes
27,f,87415,64687.1,Rank 2,7,yes
54,m,98610,96637.8,Rank 1,34,no
54,m,97978,85240.86,Rank 2,34,no
28,f,74610,52227,Rank 3,8,yes
34,f,53379,36297.72,Rank 3,14,yes
48,f,63763,32519.13,Rank 2,28,no
37,m,90308,64118.68,Rank 2,17,yes
32,f,32703,31394.88,Rank 2,12,no
23,m,46790,38367.8,Rank 3,3,no
37,f,96091,65341.88,Rank 3,17,yes
43,m,75449,73185.53,Rank 1,23,no
27,m,59723,59125.77,Rank 3,7,no
39,f,92249,79334.14,Rank 3,19,yes
22,m,42917,27037.71,Rank 2,2,no
32,f,30888,16988.4,Rank 3,12,yes
35,m,73245,71780.1,Rank 1,15,no
53,m,103211,67087.15,Rank 3,33,no
31,m,26343,23708.7,Rank 3,11,no
32,m,98396,50181.96,Rank 3,12,yes
38,m,61593,56049.63,Rank 2,18,yes
39,f,70478,64839.76,Rank 1,19,yes
47,m,99295,90358.45,Rank 2,27,no
62,f,57960,56221.2,Rank 3,42,no
43,m,29986,21589.92,Rank 3,23,yes
28,m,95495,84035.6,Rank 2,8,yes
61,m,109736,77912.56,Rank 3,41,no
60,m,120592,85620.32,Rank 2,40,no
59,m,37704,33933.6,Rank 2,39,no
23,f,46314,32419.8,Rank 3,3,no
64,f,105764,77207.72,Rank 2,44,no
49,f,79068,60091.68,Rank 3,29,no
37,m,52911,27513.72,Rank 1,17,yes
21,f,46078,35480.06,Rank 3,1,no
27,f,55329,27664.5,Rank 3,7,yes
37,m,34791,31311.9,Rank 2,17,no
40,f,91487,84168.04,Rank 1,20,yes
45,f,143356,129020.4,Rank 1,25,yes
56,f,123751,106425.86,Rank 2,36,no
62,f,149060,143097.6,Rank 2,42,no
43,f,74007,52544.97,Rank 1,23,yes
28,f,32122,28267.36,Rank 1,8,no
21,f,42123,24431.34,Rank 3,1,no
44,f,68685,65250.75,Rank 2,24,no
45,m,106900,72692,Rank 2,25,yes
47,f,85264,57126.88,Rank 3,27,no
38,f,29502,14751,Rank 1,18,yes
36,f,94059,68663.07,Rank 1,16,yes
41,f,56388,41163.24,Rank 3,21,yes
22,f,48198,32774.64,Rank 3,2,no
23,m,35610,27775.8,Rank 2,3,no
27,f,89389,67041.75,Rank 3,7,yes
35,f,27546,15976.68,Rank 3,15,yes
20,m,40591,27601.88,Rank 3,0,no
47,f,48366,40143.78,Rank 3,27,no
39,f,35839,34405.44,Rank 1,19,no
58,m,72296,44823.52,Rank 3,38,no
34,m,43668,39737.88,Rank 3,14,no
24,m,19484,12859.44,Rank 3,4,no
33,m,29404,28521.88,Rank 2,13,no
27,f,77225,61007.75,Rank 3,7,yes
55,f,93521,93521,Rank 2,35,no
45,f,87732,77204.16,Rank 2,25,yes
40,f,76375,74847.5,Rank 2,20,no
26,m,98726,95764.22,Rank 3,6,no
48,m,89510,45650.1,Rank 2,28,no
28,f,70878,63081.42,Rank 2,8,yes
24,m,22079,18767.15,Rank 1,4,no
48,m,123106,109564.34,Rank 3,28,no
59,m,108036,81027,Rank 1,39,yes
40,m,30025,19216,Rank 3,20,yes
53,f,122752,121524.48,Rank 1,33,no
53,f,93643,58058.66,Rank 1,33,yes
37,f,27611,20708.25,Rank 2,17,yes
59,m,112932,92604.24,Rank 3,39,no
63,m,89658,55587.96,Rank 3,43,no
51,f,92296,90450.08,Rank 2,31,no
44,m,32572,26383.32,Rank 2,24,yes
40,f,45107,23455.64,Rank 2,20,yes
43,f,74726,65011.62,Rank 2,23,yes
21,f,18520,17408.8,Rank 1,1,no
35,m,61442,51611.28,Rank 2,15,yes
62,f,74559,61138.38,Rank 2,42,no
37,f,64027,44818.9,Rank 2,17,yes
23,f,39464,24467.68,Rank 3,3,no
49,f,123063,84913.47,Rank 2,29,no
39,m,28313,15005.89,Rank 1,19,yes
46,m,82906,79589.76,Rank 2,26,no
44,f,88940,76488.4,Rank 3,24,yes
57,m,122568,80894.88,Rank 3,37,no
